freq_ant1_spectral_entropy,freq_ant1_spectral_centroid,freq_ant2_spectral_entropy,freq_ant2_spectral_centroid,antenna_correlation,mag4_1,mag5_1,mag6_1,mag7_1,mag8_1,mag9_1,mag10_1,mag11_1,mag12_1,mag13_1,mag14_1,mag16_1,mag17_1,mag21_1,mag22_1,mag23_1,mag24_1,mag25_1,mag26_1,mag38_1,mag39_1,mag50_1,mag51_1,mag57_1,mag9_2,mag14_2,mag15_2,mag23_2,mag24_2,mag25_2,mag26_2,mag38_2,mag39_2,mag40_2,mag41_2,mag42_2,mag43_2,mag49_2,mag50_2,mag51_2,mag52_2,mag53_2,mag54_2,rssi1,rssi2,position
3.2872183529282166,23.384163669806885,3.311328202489288,23.365413457083555,0.949541707650834,14.317821063276352,16.55294535724685,17.4928556845359,15.231546211727816,17.204650534085253,16.401219466856727,15.264337522473747,16.64331697709324,15.811388300841896,16.64331697709324,17.204650534085253,15.556349186104043,16.278820596099706,13.038404810405298,13.892443989449804,13.601470508735444,14.7648230602334,13.0,10.770329614269007,10.198039027185567,9.486832980505138,13.038404810405298,13.038404810405298,13.152946437965904,13.892443989449804,13.892443989449804,13.038404810405298,9.848857801796104,9.219544457292889,9.219544457292889,8.246211251235321,8.48528137423857,9.219544457292889,7.810249675906654,8.48528137423857,7.071067811865476,8.48528137423857,13.892443989449804,13.038404810405298,13.892443989449804,12.206555615733702,12.806248474865695,14.422205101855956,-62,-59,4
3.241639201905766,24.036861780401512,3.260483469103559,23.13752986728603,0.8431489965103116,11.31370849898476,12.041594578792296,11.31370849898476,10.816653826391969,10.63014581273465,9.899494936611664,8.602325267042627,9.433981132056603,7.211102550927978,6.708203932499369,7.211102550927978,6.708203932499369,5.0,3.1622776601683795,3.0,2.23606797749979,2.23606797749979,2.0,2.0,15.0,14.866068747318506,18.35755975068582,17.88854381999832,17.204650534085253,13.152946437965904,11.40175425099138,11.40175425099138,8.0,9.0,10.0,7.0,11.6619037896906,11.180339887498947,11.704699910719626,12.083045973594572,11.704699910719626,11.40175425099138,15.132745950421556,15.033296378372908,16.492422502470642,13.341664064126334,16.278820596099706,15.297058540778355,-77,-78,2
3.2098712394793427,23.891208983464864,3.267772819863152,23.44113520797804,0.7256278998537399,13.601470508735444,12.36931687685298,9.219544457292889,8.246211251235321,9.055385138137416,9.219544457292889,9.055385138137416,7.0,8.0,8.0,6.082762530298219,7.071067811865476,4.123105625617661,4.123105625617661,5.0,1.0,3.1622776601683795,3.605551275463989,3.0,11.04536101718726,12.0,17.46424919657298,19.92485884517128,18.68154169226941,15.132745950421556,13.341664064126334,11.04536101718726,7.071067811865476,9.0,8.06225774829855,6.324555320336759,4.0,7.071067811865476,7.0,5.385164807134504,5.0,7.071067811865476,14.0356688476182,13.0,14.0356688476182,15.132745950421556,15.033296378372908,15.0,-81,-80,8
3.38463374371456,23.703126059645257,3.2229030781726986,23.25358436621742,0.8407294089438926,14.212670403551895,10.295630140987,11.40175425099138,10.816653826391969,12.806248474865695,10.816653826391969,12.649110640673518,10.770329614269007,11.180339887498947,13.601470508735444,12.649110640673518,13.038404810405298,13.0,11.0,11.04536101718726,11.180339887498947,11.180339887498947,13.341664064126334,11.180339887498947,15.0,14.0356688476182,15.231546211727816,16.278820596099706,12.083045973594572,14.317821063276352,11.180339887498947,9.486832980505138,7.280109889280518,10.04987562112089,8.0,8.0,8.54400374531753,9.055385138137416,10.198039027185567,9.055385138137416,12.16552506059644,12.16552506059644,16.278820596099706,18.24828759089466,18.384776310850235,16.0,16.278820596099706,20.024984394500787,-83,-82,8
3.303300210306339,24.33842995540904,3.2326513334052454,23.05752087111693,0.3758601688853542,5.0,6.324555320336759,7.071067811865476,5.830951894845301,7.280109889280518,11.180339887498947,10.198039027185567,11.04536101718726,14.317821063276352,14.142135623730953,13.152946437965904,15.132745950421556,16.0,16.0312195418814,18.110770276274835,17.029386365926403,19.0,19.026297590440446,17.46424919657298,17.26267650163207,20.396078054371134,13.341664064126334,16.0,10.04987562112089,17.0,15.0,14.0356688476182,9.219544457292889,11.04536101718726,9.055385138137416,9.219544457292889,8.0,11.0,10.0,10.04987562112089,11.0,12.0,16.0,17.11724276862369,17.0,17.029386365926403,18.110770276274835,17.0,-81,-76,2
3.357795257476917,24.441324677002054,3.5126621881188145,24.977794672294955,0.6259707663225083,13.038404810405298,12.529964086141668,14.422205101855956,16.401219466856727,15.0,17.804493814764857,15.652475842498529,16.1245154965971,18.027756377319943,16.401219466856727,19.1049731745428,16.278820596099706,17.029386365926403,14.422205101855956,15.264337522473747,13.601470508735444,14.422205101855956,18.601075237738275,18.027756377319943,9.0,9.486832980505138,7.280109889280518,7.280109889280518,6.708203932499369,11.31370849898476,3.605551275463989,4.123105625617661,12.727922061357855,12.727922061357855,11.40175425099138,12.041594578792296,10.198039027185567,11.04536101718726,8.06225774829855,9.219544457292889,9.0,6.708203932499369,6.0,6.4031242374328485,10.198039027185567,5.830951894845301,6.708203932499369,8.0,-83,-91,6
3.26279337579691,23.790361565671517,3.210554805898415,22.98399759910281,0.7896464760484768,17.029386365926403,16.401219466856727,17.204650534085253,16.64331697709324,17.204650534085253,16.401219466856727,16.401219466856727,16.64331697709324,17.4928556845359,16.64331697709324,16.1245154965971,15.264337522473747,14.422205101855956,12.041594578792296,12.206555615733702,12.041594578792296,11.31370849898476,12.727922061357855,10.63014581273465,2.0,2.0,7.810249675906654,8.602325267042627,11.180339887498947,12.649110640673518,13.0,12.649110640673518,8.246211251235321,8.246211251235321,7.071067811865476,7.071067811865476,8.602325267042627,8.06225774829855,8.06225774829855,8.94427190999916,8.94427190999916,8.94427190999916,13.601470508735444,14.560219778561036,15.524174696260024,14.560219778561036,15.524174696260024,15.811388300841896,-74,-73,0
3.298289622486495,23.99248266153972,3.599488498791805,26.058580373643977,0.6089546362400735,11.704699910719626,12.083045973594572,11.40175425099138,12.529964086141668,14.7648230602334,16.1245154965971,13.601470508735444,15.264337522473747,15.811388300841896,20.248456731316587,17.88854381999832,16.76305461424021,18.027756377319943,17.72004514666935,16.76305461424021,16.492422502470642,18.68154169226941,16.492422502470642,17.46424919657298,9.486832980505138,8.06225774829855,8.06225774829855,11.6619037896906,8.0,6.4031242374328485,9.219544457292889,7.071067811865476,23.08679276123039,22.360679774997894,23.706539182259394,15.132745950421556,7.615773105863909,10.198039027185567,8.246211251235321,10.04987562112089,6.082762530298219,10.816653826391969,7.280109889280518,7.615773105863909,4.47213595499958,7.071067811865476,5.830951894845301,6.324555320336759,-83,-92,6
3.285364350561306,24.222005639285523,3.2319288273192623,23.220830820028304,0.7800972204911198,15.0,15.0,15.620499351813308,17.029386365926403,16.278820596099706,16.97056274847714,17.029386365926403,17.029386365926403,19.1049731745428,19.1049731745428,18.384776310850235,18.384776310850235,16.278820596099706,16.278820596099706,15.620499351813308,17.204650534085253,18.027756377319943,18.867962264113206,17.0,6.4031242374328485,7.071067811865476,7.280109889280518,7.071067811865476,7.615773105863909,15.264337522473747,15.231546211727816,14.317821063276352,10.0,10.0,10.0,9.899494936611664,4.123105625617661,5.0990195135927845,5.385164807134504,6.324555320336759,5.385164807134504,6.324555320336759,10.816653826391969,12.206555615733702,13.038404810405298,12.206555615733702,13.038404810405298,12.206555615733702,-79,-73,0
3.178897244878305,22.88966424945672,3.2531906441184724,23.077973386167766,0.9612097323439478,15.811388300841896,15.811388300841896,15.811388300841896,15.0,15.620499351813308,15.620499351813308,14.866068747318506,15.620499351813308,15.620499351813308,16.278820596099706,16.278820596099706,14.866068747318506,14.866068747318506,12.206555615733702,12.206555615733702,12.206555615733702,12.206555615733702,12.529964086141668,12.529964086141668,8.06225774829855,8.06225774829855,12.649110640673518,12.649110640673518,13.41640786499874,15.297058540778355,15.033296378372908,14.0,10.198039027185567,10.198039027185567,9.219544457292889,8.246211251235321,8.0,8.06225774829855,9.055385138137416,9.055385138137416,9.055385138137416,9.219544457292889,13.601470508735444,13.601470508735444,14.560219778561036,13.601470508735444,14.560219778561036,14.317821063276352,-61,-61,4
